       11.052929      -15.177118
       11.073677      -15.132317
       11.094425      -15.088769
       11.115174      -15.046468
       11.135922      -15.005349
       11.156670      -14.965271
       11.177418      -14.926168
       11.198167      -14.888022
       11.218915      -14.850744
       11.239663      -14.814275
       11.260411      -14.778615
       11.281160      -14.743684
       11.301908      -14.709297
       11.322656      -14.675305
       11.343405      -14.641653
       11.364153      -14.608569
       11.384901      -14.576400
       11.405649      -14.545531
       11.426398      -14.515450
       11.447146      -14.484612
       11.467894      -14.451355
       11.488642      -14.414573
       11.509391      -14.376218
       11.530139      -14.339042
       11.550887      -14.305795
       11.571635      -14.276968
       11.592384      -14.250580
       11.613132      -14.224706
       11.633880      -14.197843
       11.654628      -14.170101
       11.675377      -14.141989
       11.696125      -14.113973
       11.716873      -14.086234
       11.737622      -14.058652
       11.758370      -14.031102
       11.779118      -14.003488
       11.799866      -13.975818
       11.820615      -13.948125
       11.841363      -13.920442
       11.862111      -13.892778
       11.882859      -13.865121
       11.903608      -13.837456
       11.924356      -13.809774
       11.945104      -13.782093
       11.965852      -13.754437
       11.986601      -13.726833
       12.007349      -13.699253
       12.028097      -13.671612
       12.048845      -13.643816
       12.069594      -13.615806
       12.090342      -13.587727
       12.111090      -13.559780
       12.131838      -13.532169
       12.152587      -13.504891
       12.173335      -13.477704
       12.194083      -13.450362
       12.214832      -13.422687
       12.235580      -13.394851
       12.256328      -13.367119
       12.277076      -13.339755
       12.297825      -13.312797
       12.318573      -13.286023
       12.339321      -13.259215
       12.360069      -13.232196
       12.380818      -13.204994
       12.401566      -13.177686
       12.422314      -13.150337
       12.443062      -13.123030
       12.463811      -13.095873
       12.484559      -13.068984
       12.505307      -13.042446
       12.526055      -13.016101
       12.546804      -12.989726
       12.567552      -12.963104
       12.588300      -12.936216
       12.588300      -12.936216
       12.609049      -12.909270
       12.629797      -12.882481
       12.650545      -12.856011
       12.671293      -12.829744
       12.692042      -12.803488
       12.712790      -12.777062
       12.733538      -12.750440
       12.754286      -12.723776
       12.775035      -12.697230
       12.795783      -12.670925
       12.816531      -12.644779
       12.837279      -12.618657
       12.858028      -12.592430
       12.878776      -12.566081
       12.899524      -12.539718
       12.920272      -12.513454
       12.941021      -12.487378
       12.961769      -12.461432
       12.982517      -12.435523
       13.003265      -12.409564
       13.024014      -12.383542
       13.044762      -12.357532
       13.065510      -12.331615
       13.086259      -12.305855
       13.107007      -12.280212
       13.127755      -12.254623
       13.148503      -12.229029
       13.169252      -12.203424
       13.190000      -12.177856
       13.210748      -12.152382
       13.231496      -12.127049
       13.252245      -12.101833
       13.272993      -12.076696
       13.293741      -12.051609
       13.314489      -12.026561
       13.335238      -12.001565
       13.355986      -11.976637
       13.376734      -11.951799
       13.397482      -11.927066
       13.418231      -11.902462
       13.438979      -11.878020
       13.459727      -11.853737
       13.480475      -11.829575
       13.501224      -11.805499
       13.521972      -11.781491
       13.542720      -11.757573
       13.563469      -11.733789
       13.584217      -11.710187
       13.604965      -11.686781
       13.625713      -11.663532
       13.646462      -11.640415
       13.667210      -11.617416
       13.687958      -11.594552
       13.708706      -11.571856
       13.729455      -11.549372
       13.750203      -11.527113
       13.770951      -11.505049
       13.791699      -11.483163
       13.812448      -11.461454
       13.833196      -11.439931
       13.853944      -11.418619
       13.874692      -11.397558
       13.895441      -11.376760
       13.916189      -11.356200
       13.936937      -11.335870
       13.957686      -11.315776
       13.978434      -11.295922
       13.999182      -11.276325
       14.019930      -11.257021
       14.040679      -11.238022
       14.061427      -11.219308
       14.082175      -11.200875
       14.102923      -11.182738
       14.123672      -11.164887
       14.144420      -11.147325
       14.165168      -11.130076
       14.185916      -11.113150
       14.206665      -11.096542
       14.227413      -11.080268
       14.248161      -11.064355
       14.268909      -11.048778
       14.289658      -11.033513
       14.310406      -11.018563
       14.331154      -11.003927
       14.351902      -10.989601
       14.372651      -10.975599
       14.393399      -10.961951
       14.414147      -10.948624
       14.434896      -10.935590
       14.455644      -10.922840
       14.476392      -10.910368
       14.497140      -10.898160
       14.517889      -10.886223
       14.538637      -10.874571
       14.559385      -10.863173
       14.580133      -10.851993
       14.600882      -10.841017
       14.621630      -10.830231
       14.642378      -10.819621
       14.663126      -10.809186
       14.683875      -10.798930
       14.704623      -10.788827
       14.725371      -10.778845
       14.746119      -10.768966
       14.766868      -10.759176
       14.787616      -10.749469
       14.808364      -10.739846
       14.829113      -10.730307
       14.849861      -10.720837
       14.870609      -10.711414
       14.891357      -10.702024
       14.912106      -10.692659
       14.932854      -10.683322
       14.953602      -10.674017
       14.974350      -10.664750
       14.995099      -10.655512
       15.015847      -10.646293
       15.036595      -10.637086
       15.057343      -10.627885
       15.078092      -10.618692
       15.098840      -10.609508
       15.119588      -10.600336
       15.140336      -10.591178
       15.161085      -10.582043
       15.181833      -10.572936
       15.202581      -10.563857
       15.223329      -10.554794
       15.244078      -10.545737
       15.264826      -10.536677
       15.285574      -10.527622
       15.306323      -10.518584
       15.327071      -10.509576
       15.347819      -10.500599
       15.368567      -10.491642
       15.389316      -10.482694
       15.410064      -10.473746
       15.430812      -10.464805
       15.451560      -10.455883
       15.472309      -10.446990
       15.493057      -10.438129
       15.513805      -10.429290
       15.534553      -10.420462
       15.555302      -10.411639
       15.576050      -10.402825
       15.596798      -10.394031
       15.617546      -10.385267
       15.638295      -10.376535
       15.659043      -10.367826
       15.679791      -10.359131
       15.700539      -10.350445
       15.721288      -10.341772
       15.742036      -10.333120
       15.762784      -10.324499
       15.783533      -10.315911
       15.804281      -10.307348
       15.825029      -10.298802
       15.845777      -10.290268
       15.866526      -10.281750
       15.887274      -10.273255
       15.908022      -10.264791
       15.928770      -10.256361
       15.949519      -10.247957
       15.970267      -10.239576
       15.991015      -10.231213
       16.011763      -10.222869
       16.032512      -10.214545
       16.053260      -10.206244
       16.074008      -10.197968
       16.094756      -10.189722
       16.115505      -10.181510
       16.136253      -10.173337
       16.157001      -10.165198
       16.177750      -10.157083
       16.198498      -10.148987
       16.219246      -10.140909
       16.239994      -10.132855
       16.260743      -10.124836
       16.281491      -10.116860
       16.302239      -10.108921
       16.322987      -10.101010
       16.343736      -10.093121
       16.364484      -10.085253
       16.385232      -10.077413
       16.405980      -10.069608
       16.426729      -10.061848
       16.447477      -10.054126
       16.468225      -10.046436
       16.468225      -10.046436
       16.488973      -10.038770
       16.509722      -10.031130
       16.530470      -10.023519
       16.551218      -10.015946
       16.571966      -10.008419
       16.592715      -10.000932
       16.613463      -9.9934787
       16.634211      -9.9860543
       16.654960      -9.9786584
       16.675708      -9.9712953
       16.696456      -9.9639715
       16.717204      -9.9566942
       16.737953      -9.9494591
       16.758701      -9.9422598
       16.779449      -9.9350932
       16.800197      -9.9279589
       16.820946      -9.9208597
       16.841694      -9.9138014
       16.862442      -9.9067905
       16.883190      -9.8998233
       16.903939      -9.8928952
       16.924687      -9.8860047
       16.945435      -9.8791508
       16.966183      -9.8723328
       16.986932      -9.8655525
       17.007680      -9.8588136
       17.028428      -9.8521170
       17.049177      -9.8454647
       17.069925      -9.8388622
       17.090673      -9.8323100
       17.111421      -9.8258008
       17.132170      -9.8193299
       17.152918      -9.8128960
       17.173666      -9.8065005
       17.194414      -9.8001483
       17.215163      -9.7938475
       17.235911      -9.7875998
       17.256659      -9.7813978
       17.277407      -9.7752368
       17.298156      -9.7691153
       17.318904      -9.7630344
       17.339652      -9.7569982
       17.360400      -9.7510141
       17.381149      -9.7450840
       17.401897      -9.7392009
       17.422645      -9.7333608
       17.443393      -9.7275629
       17.464142      -9.7218077
       17.484890      -9.7160985
       17.505638      -9.7104421
       17.526387      -9.7048402
       17.547135      -9.6992864
       17.567883      -9.6937772
       17.588631      -9.6883123
       17.609380      -9.6828918
       17.630128      -9.6775183
       17.650876      -9.6721981
       17.671624      -9.6669327
       17.692373      -9.6617161
       17.713121      -9.6565454
       17.733869      -9.6514208
       17.754617      -9.6463419
       17.775366      -9.6413105
       17.796114      -9.6363322
       17.816862      -9.6314086
       17.837610      -9.6265345
       17.858359      -9.6217080
       17.879107      -9.6169298
       17.899855      -9.6121979
       17.920603      -9.6075118
       17.941352      -9.6028745
       17.962100      -9.5982878
       17.982848      -9.5937506
       18.003597      -9.5892655
       18.024345      -9.5848368
       18.045093      -9.5804601
       18.065841      -9.5761304
       18.086590      -9.5718466
       18.107338      -9.5676088
       18.128086      -9.5634176
       18.148834      -9.5592773
       18.169583      -9.5551937
       18.190331      -9.5511625
       18.211079      -9.5471786
       18.231827      -9.5432406
       18.252576      -9.5393485
       18.273324      -9.5355027
       18.294072      -9.5317071
       18.314820      -9.5279673
       18.335569      -9.5242792
       18.356317      -9.5206380
       18.377065      -9.5170427
       18.397814      -9.5134934
       18.418562      -9.5099899
       18.439310      -9.5065358
       18.460058      -9.5031364
       18.480807      -9.4997879
       18.501555      -9.4964859
       18.522303      -9.4932297
       18.543051      -9.4900195
       18.563800      -9.4868547
       18.584548      -9.4837386
       18.605296      -9.4806758
       18.626044      -9.4776632
       18.646793      -9.4746974
       18.667541      -9.4717786
       18.688289      -9.4689068
       18.709037      -9.4660805
       18.729786      -9.4633013
       18.750534      -9.4605729
       18.771282      -9.4578931
       18.792030      -9.4552597
       18.812779      -9.4526744
       18.833527      -9.4501376
       18.854275      -9.4476469
       18.875024      -9.4452029
       18.895772      -9.4428089
       18.916520      -9.4404627
       18.937268      -9.4381632
       18.958017      -9.4359127
       18.978765      -9.4337124
       18.999513      -9.4315595
       19.020261      -9.4294550
       19.041010      -9.4274021
       19.061758      -9.4253988
       19.082506      -9.4234443
       19.103254      -9.4215414
       19.124003      -9.4196913
       19.144751      -9.4178918
       19.165499      -9.4161438
       19.186247      -9.4144512
       19.206996      -9.4128124
       19.227744      -9.4112266
       19.248492      -9.4096972
       19.269241      -9.4082260
       19.289989      -9.4068109
       19.310737      -9.4054534
       19.331485      -9.4041583
       19.352234      -9.4029242
       19.372982      -9.4017507
       19.393730      -9.4006422
       19.414478      -9.3996012
       19.435227      -9.3986257
       19.455975      -9.3977183
       19.476723      -9.3968848
       19.497471      -9.3961244
       19.518220      -9.3954370
       19.538968      -9.3948287
       19.559716      -9.3943031
       19.580464      -9.3938583
       19.601213      -9.3934981
       19.621961      -9.3932306
       19.642709      -9.3930551
       19.663457      -9.3929723
       19.684206      -9.3929906
       19.704954      -9.3931153
       19.725702      -9.3933446
       19.746451      -9.3936841
       19.767199      -9.3941450
       19.787947      -9.3947269
       19.808695      -9.3954319
       19.829444      -9.3962713
       19.850192      -9.3972532
       19.870940      -9.3983756
       19.891688      -9.3996468
       19.912437      -9.4010826
       19.933185      -9.4026831
       19.953933      -9.4044516
       19.974681      -9.4064045
       19.995430      -9.4085532
       20.016178      -9.4108957
       20.036926      -9.4134441
       20.057674      -9.4162206
       20.078423      -9.4192263
       20.099171      -9.4224660
       20.119919      -9.4259631
       20.140668      -9.4297341
       20.161416      -9.4337769
       20.182164      -9.4381086
       20.202912      -9.4427607
       20.223661      -9.4477354
       20.244409      -9.4530397
       20.265157      -9.4587070
       20.285905      -9.4647608
       20.306654      -9.4711985
       20.327402      -9.4780444
       20.348150      -9.4853435
       20.348150      -9.4853435
       20.368898      -9.4930988
       20.389647      -9.5013205
       20.410395      -9.5100558
       20.431143      -9.5193383
       20.451891      -9.5291642
       20.472640      -9.5395679
       20.493388      -9.5506133
       20.514136      -9.5623045
       20.534884      -9.5746554
       20.555633      -9.5877328
       20.576381      -9.6015838
       20.597129      -9.6162026
       20.617878      -9.6316374
       20.638626      -9.6479781
       20.659374      -9.6652300
       20.680122      -9.6834120
       20.700871      -9.7026171
       20.721619      -9.7229112
       20.742367      -9.7442850
       20.763115      -9.7668048
       20.783864      -9.7905960
       20.804612      -9.8156646
       20.825360      -9.8420350
       20.846108      -9.8698358
       20.866857      -9.8991575
       20.887605      -9.9299842
       20.908353      -9.9624054
       20.929101      -9.9965927
       20.949850      -10.032551
       20.970598      -10.070311
       20.991346      -10.110045
       21.012094      -10.151874
       21.032843      -10.195769
       21.053591      -10.241844
       21.074339      -10.290326
       21.095088      -10.341212
       21.115836      -10.394525
       21.136584      -10.450487
       21.157332      -10.509237
       21.178081      -10.570706
       21.198829      -10.635007
       21.219577      -10.702397
       21.240325      -10.772797
       21.261074      -10.846147
       21.281822      -10.922609
       21.302570      -11.002194
       21.323318      -11.084559
       21.344067      -11.169521
       21.364815      -11.256942
       21.385563      -11.346076
       21.406311      -11.435984
       21.427060      -11.525721
       21.447808      -11.613808
       21.468556      -11.698051
       21.489305      -11.776229
       21.510053      -11.846129
       21.530801      -11.905339
       21.551549      -11.952209
       21.572298      -11.986285
       21.593046      -12.008058
       21.613794      -12.018837
       21.634542      -12.020620
       21.655291      -12.015522
       21.676039      -12.005386
       21.696787      -11.991771
       21.717535      -11.975887
       21.738284      -11.958578
       21.759032      -11.940412
       21.779780      -11.921779
       21.800528      -11.902929
       21.821277      -11.884008
       21.842025      -11.865109
       21.862773      -11.846299
       21.883521      -11.827602
       21.904270      -11.809017
       21.925018      -11.790544
       21.945766      -11.772186
       21.966515      -11.753944
       21.987263      -11.735823
       22.008011      -11.717837
       22.028759      -11.699991
       22.049508      -11.682272
       22.070256      -11.664671
       22.091004      -11.647187
       22.111752      -11.629821
       22.132501      -11.612575
       22.153249      -11.595460
       22.173997      -11.578489
       22.194745      -11.561645
       22.215494      -11.544914
       22.236242      -11.528289
       22.256990      -11.511765
       22.277738      -11.495340
       22.298487      -11.479018
       22.319235      -11.462810
       22.339983      -11.446713
       22.360732      -11.430721
       22.381480      -11.414836
       22.402228      -11.399062
       22.422976      -11.383387
       22.443725      -11.367805
       22.464473      -11.352316
       22.485221      -11.336918
       22.505969      -11.321604
       22.526718      -11.306374
       22.547466      -11.291232
       22.568214      -11.276172
       22.588962      -11.261188
       22.609711      -11.246281
       22.630459      -11.231452
       22.651207      -11.216700
       22.671955      -11.202028
       22.692704      -11.187445
       22.713452      -11.172947
       22.734200      -11.158523
       22.754948      -11.144164
       22.775697      -11.129869
       22.796445      -11.115640
       22.817193      -11.101482
       22.837942      -11.087408
       22.858690      -11.073421
       22.879438      -11.059503
       22.900186      -11.045642
       22.920935      -11.031827
       22.941683      -11.018062
       22.962431      -11.004356
       22.983179      -10.990724
       23.003928      -10.977178
       23.024676      -10.963707
       23.045424      -10.950303
       23.066172      -10.936958
       23.086921      -10.923670
       23.107669      -10.910438
       23.128417      -10.897265
       23.149165      -10.884154
       23.169914      -10.871106
       23.190662      -10.858118
       23.211410      -10.845191
       23.232158      -10.832327
       23.252907      -10.819523
       23.273655      -10.806774
       23.294403      -10.794083
       23.315152      -10.781448
       23.335900      -10.768866
       23.356648      -10.756337
       23.377396      -10.743865
       23.398145      -10.731452
       23.418893      -10.719102
       23.439641      -10.706824
       23.460389      -10.694624
       23.481138      -10.682489
       23.501886      -10.670410
       23.522634      -10.658382
       23.543382      -10.646402
       23.564131      -10.634473
       23.584879      -10.622597
       23.605627      -10.610783
       23.626375      -10.599026
       23.647124      -10.587325
       23.667872      -10.575683
       23.688620      -10.564100
       23.709369      -10.552572
       23.730117      -10.541098
       23.750865      -10.529681
       23.771613      -10.518317
       23.792362      -10.506999
       23.813110      -10.495727
       23.833858      -10.484502
       23.854606      -10.473334
       23.875355      -10.462237
       23.896103      -10.451230
       23.916851      -10.440321
       23.937599      -10.429505
       23.958348      -10.418781
       23.979096      -10.408154
       23.999844      -10.397623
       24.020592      -10.387184
       24.041341      -10.376843
       24.062089      -10.366609
       24.082837      -10.356486
       24.103585      -10.346489
       24.124334      -10.336636
       24.145082      -10.326890
       24.165830      -10.317163
       24.186579      -10.307366
       24.207327      -10.297433
       24.228075      -10.287435
       24.228075      -10.287435
       24.248823      -10.277486
       24.269572      -10.267702
       24.290320      -10.258152
       24.311068      -10.248814
       24.331816      -10.239667
       24.352565      -10.230706
       24.373313      -10.221923
       24.394061      -10.213311
       24.414809      -10.204876
       24.435558      -10.196614
       24.456306      -10.188449
       24.477054      -10.180289
       24.497802      -10.172045
       24.518551      -10.163702
       24.539299      -10.155346
       24.560047      -10.147071
       24.580796      -10.138967
       24.601544      -10.131058
       24.622292      -10.123341
       24.643040      -10.115828
       24.663789      -10.108531
       24.684537      -10.101443
       24.705285      -10.094565
       24.726033      -10.087913
       24.746782      -10.081488
       24.767530      -10.075278
       24.788278      -10.069283
       24.809026      -10.063506
       24.829775      -10.057888
       24.850523      -10.052345
       24.871271      -10.046802
       24.892019      -10.041226
       24.912768      -10.035673
       24.933516      -10.030213
       24.954264      -10.024922
       24.975012      -10.019825
       24.995761      -10.014921
       25.016509      -10.010219
       25.037257      -10.005732
       25.058006      -10.001425
       25.078754      -9.9972610
       25.099502      -9.9932131
       25.120250      -9.9892403
       25.140999      -9.9852716
       25.161747      -9.9812327
       25.182495      -9.9770538
       25.203243      -9.9727588
       25.223992      -9.9684274
       25.244740      -9.9641372
       25.265488      -9.9599584
       25.286236      -9.9559322
       25.306985      -9.9521038
       25.327733      -9.9485311
       25.348481      -9.9452213
       25.369229      -9.9421150
       25.389978      -9.9391630
       25.410726      -9.9363299
       25.431474      -9.9336061
       25.452223      -9.9309980
       25.472971      -9.9285207
       25.493719      -9.9261621
       25.514467      -9.9238242
       25.535216      -9.9213955
       25.555964      -9.9187654
       25.576712      -9.9159715
       25.597460      -9.9131946
       25.618209      -9.9106229
       25.638957      -9.9084189
       25.659705      -9.9065415
       25.680453      -9.9048943
       25.701202      -9.9033985
       25.721950      -9.9020239
       25.742698      -9.9008194
       25.763446      -9.8998549
       25.784195      -9.8992065
       25.804943      -9.8988054
       25.825691      -9.8984787
       25.846439      -9.8980566
       25.867188      -9.8974173
       25.887936      -9.8966527
       25.908684      -9.8959049
       25.929433      -9.8953158
       25.950181      -9.8949613
       25.970929      -9.8948221
       25.991677      -9.8948864
       26.012426      -9.8951572
       26.033174      -9.8956479
       26.053922      -9.8963858
       26.074670      -9.8974165
       26.095419      -9.8987686
       26.116167      -9.9003730
       26.136915      -9.9021564
       26.157663      -9.9040592
       26.178412      -9.9060225
       26.199160      -9.9079827
       26.219908      -9.9098754
       26.240656      -9.9116526
       26.261405      -9.9134038
       26.282153      -9.9152786
       26.302901      -9.9174358
       26.323649      -9.9199746
       26.344398      -9.9228391
       26.365146      -9.9259723
       26.385894      -9.9293391
       26.406643      -9.9329420
       26.427391      -9.9368186
       26.448139      -9.9410277
       26.468887      -9.9456099
       26.489636      -9.9504141
       26.510384      -9.9552374
       26.531132      -9.9598800
       26.551880      -9.9642806
       26.572629      -9.9686241
       26.593377      -9.9731173
       26.614125      -9.9779614
       26.634873      -9.9831819
       26.655622      -9.9887010
       26.676370      -9.9944611
       26.697118      -10.000439
       26.717866      -10.006684
       26.738615      -10.013281
       26.759363      -10.020337
       26.780111      -10.027821
       26.800860      -10.035511
       26.821608      -10.043182
       26.842356      -10.050642
       26.863104      -10.057956
       26.883853      -10.065313
       26.904601      -10.072909
       26.925349      -10.080876
       26.946097      -10.089148
       26.966846      -10.097649
       26.987594      -10.106323
       27.008342      -10.115208
       27.029090      -10.124445
       27.049839      -10.134202
       27.070587      -10.144624
       27.091335      -10.155502
       27.112083      -10.166511
       27.132832      -10.177337
       27.153580      -10.187846
       27.174328      -10.198285
       27.195076      -10.208942
       27.215825      -10.220105
       27.236573      -10.231808
       27.257321      -10.243903
       27.278070      -10.256261
       27.298818      -10.268820
       27.319566      -10.281716
       27.340314      -10.295165
       27.361063      -10.309419
       27.381811      -10.324490
       27.402559      -10.339975
       27.423307      -10.355463
       27.444056      -10.370598
       27.464804      -10.385537
       27.485552      -10.400751
       27.506300      -10.416734
       27.527049      -10.433856
       27.547797      -10.451957
       27.568545      -10.470828
       27.589293      -10.490319
       27.610042      -10.510441
       27.630790      -10.531388
       27.651538      -10.553421
       27.672287      -10.576811
       27.693035      -10.601376
       27.713783      -10.626772
       27.734531      -10.652719
       27.755280      -10.679173
       27.776028      -10.706606
       27.796776      -10.735639
       27.817524      -10.766994
       27.838273      -10.801179
       27.859021      -10.838561
       27.879769      -10.879736
       27.900517      -10.925359
       27.921266      -10.975197
       27.942014      -11.028930
       27.962762      -11.086545
       27.983510      -11.149806
       28.004259      -11.223638
       28.025007      -11.314070
       28.045755      -11.427805
       28.066503      -11.565570
       28.087252      -11.724468
       28.108000      -11.903100
